entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
779,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,επαγγελματικόςπροσανατολισμός,,,no_english
780,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,επί(φορές)(Χ),times,times photo,generated
781,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,επιστάτης,foreman,foreman photo,generated
782,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,επιστάτρια,forewoman,forewoman photo,generated
783,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,επιτυχία,success,success photo,generated
784,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ετικέτα,,,no_english
785,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,έτος,year,year photo,generated
786,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ζωολογία,zoology,zoology photo,generated
787,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ζωολόγος,,,no_english
788,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,θεολόγος,theologian,theologian photo,generated
789,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,θρανίο,,,no_english
790,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,θρησκευτικά,Nominative,Nominative photo,generated
791,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,θυρωρείο,,,no_english
792,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,θυρωρός,,,no_english
793,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ιστορία,history,history photo,generated
794,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ιστορικός,historical,historical photo,generated
795,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,καθηγητής,professor,professor photo,generated
796,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,καθηγήτρια,professor,professor photo,generated
797,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,και(+),also,also photo,generated
798,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,καρέκλα,chair,chair photo,generated
799,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κασετίνα,,,no_english
800,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κιμωλία,chalk,chalk photo,generated
801,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κόλλα,glue,glue photo,generated
802,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κυλικείο,,,no_english
803,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κοινωνιολόγος,,,no_english
804,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κολλητικήταινία,,,no_english
805,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κουδούνι,bell,bell photo,generated
806,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,κτίριο,building,building photo,generated
807,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,λήξη,expiration,expiration photo,generated
808,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,λυκειάρχης,,,no_english
809,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,λύκειο,secondary school,secondary school photo,generated
810,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,λύση,answer,answer photo,generated
811,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μάθημα,lesson,lesson photo,generated
812,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μαθηματικά,mathematics,mathematics photo,generated
813,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μαθηματικός,mathematical,mathematical photo,generated
814,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μάθηση,learning,learning photo,generated
815,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μαθητής,pupil,pupil photo,generated
816,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μαθήτρια,pupil,pupil photo,generated
817,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μαρκαδόρος,felt-tip pen,felt-tip pen photo,generated
818,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μείον(-),minus,minus photo,generated
819,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μολύβι,pencil,pencil photo,generated
820,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μπογιές,paint,paint photo,generated
821,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μπλοκ,,,no_english
822,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,μπλοκζωγραφικής,,,no_english
823,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,νηπιαγωγείο,nursery school,nursery school photo,generated
824,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ντοσιέ,,,no_english
825,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ξένεςγλώσσες,,,no_english
826,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ξύστρα,pencil sharpener,pencil sharpener photo,generated
827,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,οικονομία,economy,economy photo,generated
828,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,οικονομολόγος,,,no_english
829,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ορθογραφία,spelling,spelling photo,generated
830,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,παιδαγωγός,educationalist,educationalist photo,generated
831,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,παιδεία,learning,learning photo,generated
832,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πανεπιστήμιο,university,university photo,generated
833,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,παράθυρο,window,window photo,generated
834,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,περίπατος,walk,walk photo,generated
835,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πίνακας,table of values,table of values photo,generated
836,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πλην(-),minus sign,minus sign photo,generated
837,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πολιτικήαγωγή,,,no_english
838,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πολλαπλασιασμός,proliferation,proliferation photo,generated
839,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,προαύλιο,yard,yard photo,generated
840,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πρόβλημα,problem,problem photo,generated
841,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πρόγραμμα,schedule,schedule photo,generated
842,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πρόοδος,progress,progress photo,generated
843,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πρόσθεση,addition,addition photo,generated
844,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,πτυχίο,academic degree,academic degree photo,generated
845,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σβήστρα,eraser,eraser photo,generated
846,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σκαλί,rung,rung photo,generated
847,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σκασιαρχείο,,,no_english
848,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σπόγγος,,,no_english
849,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σπουδαστής,schoolboy,schoolboy photo,generated
850,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σπουδάστρια,schoolgirl,schoolgirl photo,generated
851,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,στυλό,"pen, ballpoint, biro",,needs_review
852,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,συμμαθητής,,,no_english
853,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,συμμαθήτρια,,,no_english
854,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,συνδετήρας,paper clip,paper clip photo,generated
855,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,συντακτικό,,,no_english
856,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σφουγγάρι,sponge,sponge photo,generated
857,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σχολείο,school,school photo,generated
858,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σχολικό(λεωφορείο),,,no_english
859,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,σχολικόςσύμβουλος,,,no_english
860,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τάξη,class,class photo,generated
861,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τεστ,test,test photo,generated
862,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τετράδιο,notebook,notebook photo,generated
863,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τεχνικήσχολή,,,no_english
864,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τουαλέτα,toilet,toilet photo,generated
865,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τρίμηνο,trimester,trimester photo,generated
866,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,τσάντα,"bag, purse, handbag",,needs_review
867,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φιλόλογος,philologist,philologist photo,generated
868,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φοιτητής,undergraduate,undergraduate photo,generated
869,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φοιτήτρια,undergraduate,undergraduate photo,generated
870,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φυσική,physics,physics photo,generated
871,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φυσικήιστορία,,,no_english
872,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,φυσικός,natural,natural photo,generated
873,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,χάρακας,rule,rule photo,generated
874,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,χάρτης,charter,charter photo,generated
875,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,χειροτεχνία,,,no_english
876,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,χημεία,chemistry,chemistry photo,generated
877,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,χημικός,chemical,chemical photo,generated
878,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ψαλίδι,scissors,scissors photo,generated
879,4,Σχολείο - Εκπαίδευση,Ουσιαστικά,noun,,ψυχολόγος,psychologist,psychologist photo,generated
880,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,αδιάβαστος-η-ο,unread,unread example photo,generated
881,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,αδιάφορος-η-ο,indifferent,indifferent example photo,generated
882,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,ανεξεταστέος-έα-έο,referred,referred example photo,generated
883,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,αποχαιρετιστήριος-α-ο,farewell,farewell example photo,generated
884,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,απρόσεκτος-η-ο,heedless,heedless example photo,generated
885,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,άριστος-η-ο,excellent,excellent example photo,generated
886,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,αυστηρός-ή-ό,strict,strict example photo,generated
887,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,αφηρημένος-η-ο,abstract,abstract example photo,generated
888,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,γραπτός-ή-ό,written,written example photo,generated
889,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,δημόσιος-α-ο,public,public example photo,generated
890,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,διδακτικός-ή-ό,teaching,teaching example photo,generated
891,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,δύσκολος-η-ο,difficult,difficult example photo,generated
892,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,εκπαιδευτικός-ή-ό,educational,educational example photo,generated
893,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,εύκολος-η-ο,easy,easy example photo,generated
894,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,ζωηρός-ή-ό,lively,lively example photo,generated
895,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,ήσυχος-η-ο,quiet,quiet example photo,generated
896,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,ιδιωτικός-ή-ό,private,private example photo,generated
897,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,κακός-ιά-ό,"bad, evil, ill, wicked",,needs_review
898,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,καλός-ή-ό,good,good example photo,generated
899,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,μαθητικός-ή-ό,,,no_english
900,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,μελετηρός-ή-ό,studious,studious example photo,generated
901,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,προβιβάσιμος-η-ο,,,no_english
902,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,προσεκτικός-ή-ό,careful,careful example photo,generated
903,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,προφορικός-ή-ό,oral,oral example photo,generated
904,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,σχολικός-ή-ό,,,no_english
905,4,Σχολείο - Εκπαίδευση,Επίθετα,adjective,,τεμπέλης-α-ικο,lazy,lazy example photo,generated
906,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,σχολάω,,,no_english
907,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,υπαγορεύω,dictate,dictate action photo,generated
908,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αντιγράφω,copy,copy action photo,generated
909,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,απαντώ,a more formal variant of απαντάω (apantáo),,needs_review
910,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυχαίνω,fail,fail action photo,generated
911,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυγχάνω,fail,fail action photo,generated
912,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,απουσιάζω,be absent,be absent action photo,generated
913,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,βάζωδιαγώνισμα,,,no_english
914,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,βαθμολογώ,mark,mark action photo,generated
915,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,γράφω,write,write action photo,generated
916,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διαβάζω,read,read action photo,generated
917,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διδάσκω-ομαι,teach,teach action photo,generated
918,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωλευκήκόλλα,,,no_english
919,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωεξετάσεις,,,no_english
920,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,διορθώνω,"fix, correct",,needs_review
921,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,εξετάζω-ομαι,examine,examine action photo,generated
922,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,εξηγώ,clarify,clarify action photo,generated
923,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επαναλαμβάνω,repeat,repeat action photo,generated
924,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επιτυγχάνω,succeed,succeed action photo,generated
925,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,καθαρογράφω,,,no_english
926,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,κάνωερωτήσεις,,,no_english
927,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,"λύνωτηνάσκηση,τοπρόβλημα",,,no_english
928,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαζεύωτιςκόλλες,,,no_english
929,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαθαίνω,learn,learn action photo,generated
930,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μαθαίνωαπ’έξω,,,no_english
931,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,μένωστηνίδιατάξη,,,no_english
932,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,ξύνωτομολύβι,,,no_english
933,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,παίρνωπαρουσίες,,,no_english
934,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,"περνώτηχρονιάμου,τηντάξημου",,,no_english
935,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,πετυχαίνω,succeed,succeed action photo,generated
936,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,πηγαίνω,literally go → interchangeable with πάω,literally go → interchangeable with πάω action photo,generated
937,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,προβιβάζομαι,,,no_english
938,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,προοδεύω,,,no_english
939,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,ρωτώ,a slightly more formal variant of ρωτάω (rotáo),,needs_review
940,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,σβήνω,blow out,blow out action photo,generated
941,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,χτυπάειτοκουδούνι,,,no_english
942,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,δίνωεξετάσεις,,,no_english
943,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,επιτυγχάνω(πετυχαίνω),succeed,succeed action photo,generated
944,4,Σχολείο - Εκπαίδευση,Ρήματα,verb,,αποτυγχάνω,fail,fail action photo,generated
945,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Α.Ε.Ι.:ΑνώταταΕκπαιδευτικάΙδρύματα.,,,no_english
946,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Τ.Ε.Ι.:ΤεχνολογικάΕκπαιδευτικάΙδρύματα,,,no_english
947,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,"«Μάθε,παιδίμουγράμματα!»",,,no_english
948,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Είναιτούβλο!,,,no_english
949,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Τομυαλότουκόβει.,,,no_english
950,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,"Είναισαΐνι,είναισπίρτο",,,no_english
951,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,«πιάνειπουλιάστοναέρα»,,,no_english
952,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,∆ιαβάζωαπόμέσα.-λέωαπ’έξω,,,no_english
953,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,"Τοξέρω«νεράκι»,«απ’έξωκιανακατωτά»",,,no_english
954,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,«Μ’όποιοδάσκαλοκαθίσειςτέτοιαγράμματαθαμάθεις»,,,no_english
955,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,«Τοέξυπνοπουλίαπότημύτηπιάνεται»,,,no_english
956,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,"«Άνθρωποςαγράμματος,ξύλοαπελέκητο»",,,no_english
957,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Ταέκαναθάλασσα,,,no_english
958,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Τηνπάτησα(στιςεξετάσεις),,,no_english
959,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Κόπηκεσταμαθηματικά,,,no_english
960,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,«Γηράσκωαείδιδασκόμενος»=όσομεγαλώνωκαιγερνώπάνταμαθαίνω,,,no_english
961,4,Σχολείο - Εκπαίδευση,Εκφράσεις,phrase,,Έκανεκοπάνα,,,no_english
