entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
1749,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,γαλάζιος-ια-ιο,sky blue,sky blue example photo,generated
1750,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,γκρίζος-α-ο,grey,grey example photo,generated
1751,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,δερμάτινος-η-ο,leather,leather example photo,generated
1752,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,εμπριμέ,,,no_english
1753,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,ζεστός-ή-ό,warm,warm example photo,generated
1754,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,"ζιβάγκο,το",,,no_english
1755,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,καλοκαιρινός-ή-ό,summery,summery example photo,generated
1756,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,καρό,,,no_english
1757,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,καταναλωτικός-ή-ό,,,no_english
1758,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,καφέ,brown,brown example photo,generated
1759,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,καφετής-ιά-ί,coffee coloured,coffee coloured example photo,generated
1760,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κίτρινος-η-ο,yellow,yellow example photo,generated
1761,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κλειστός-ή-ό,closed,closed example photo,generated
1762,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κόκκινος-η-ο,red (colour),,needs_review
1763,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κομψός-ή-ό,chic,chic example photo,generated
1764,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κοντομάνικος-η-ο,having short sleeves,having short sleeves example photo,generated
1765,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,κοντός-ή-ό,short,short example photo,generated
1766,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,λεπτός-ή-ό,thin,thin example photo,generated
1767,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,λευκός-ή-ό,white,white example photo,generated
1768,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,λινός-ή-ό,linen,linen example photo,generated
1769,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μακρυμάνικος-η-ο,,,no_english
1770,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μακρύς-ιά-ύ,long,long example photo,generated
1771,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μάλλινος-η-ο,woollen,woollen example photo,generated
1772,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μαύρος-η-ο,black,black example photo,generated
1773,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μεταξωτός-ή-ό,,,no_english
1774,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μπεζ,beige,beige example photo,generated
1775,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,μπλε,blue,blue example photo,generated
1776,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,πλεκτός-ή-ό,,,no_english
1777,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,ποιοτικός-ή-ό,qualitative,qualitative example photo,generated
1778,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,πορτοκαλής-ιά-ί,orange,orange example photo,generated
1779,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,πράσινος-η-ο,green,green example photo,generated
1780,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,ριγέ,,,no_english
1781,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,σιδερωμένος-η-ο,,,no_english
1782,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,στενός-ή-ό,narrow,narrow example photo,generated
1783,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,συνεχής-ή-ές,constant,constant example photo,generated
1784,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,συνθετικός-ή-ό,synthetic,synthetic example photo,generated
1785,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,"τζιν,το",,,no_english
1786,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,τσαλακωμένος-η-ο,,,no_english
1787,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,φαρδύς-ιά-ύ,wide,wide example photo,generated
1788,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,φθηνός-ή-ό(φτηνός),cheap,cheap example photo,generated
1789,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,χακί,of khaki colour,of khaki colour example photo,generated
1790,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,χειμερινός-ή-ό,winter,winter example photo,generated
1791,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Επίθετα,adjective,,χοντρός-ή-ό,thick,thick example photo,generated
1792,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,αγοράζω,"buy, purchase",,needs_review
1793,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ακριβαίνω,"(intransitive) go up, mark up, increase (price)",,needs_review
1794,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,αλλάζω,change,change action photo,generated
1795,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,γυαλίζω(ταπαπούτσια),polish,polish action photo,generated
1796,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δανείζω-ζομαι,lend,lend action photo,generated
1797,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δένω,moor,moor action photo,generated
1798,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,διακοσμώ,adorn,adorn action photo,generated
1799,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,διαφημίζω-ομαι,advertise,advertise action photo,generated
1800,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,δοκιμάζω,test,test action photo,generated
1801,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,εφοδιάζω,supply,supply action photo,generated
1802,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ετοιμάζω-ομαι,prepare,prepare action photo,generated
1803,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κάνωαλλαγή,,,no_english
1804,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κάνωπρόβα,,,no_english
1805,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,κοστίζω,cost,cost action photo,generated
1806,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ντύνω-ομαι,dress someone,dress someone action photo,generated
1807,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ξεντύνω-ομαι,,,no_english
1808,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,ξεπουλώ,,,no_english
1809,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,παίρνω,take,take action photo,generated
1810,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,πληρώνω-ομαι,pay for past action,pay for past action action photo,generated
1811,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,πουλώ,less frequent,less frequent action photo,generated
1812,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,τσαλακώνω,,,no_english
1813,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,χρωστώ,"owe, be in debt",,needs_review
1814,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,χρωστώ,"owe, be in debt",,needs_review
1815,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,φθηναίνω,,,no_english
1816,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Ρήματα,verb,,φορώ,a more formal variant of φοράω (foráo),,needs_review
1817,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Εκφράσεις,phrase,,Πόσοκάνει;,,,no_english
1818,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Εκφράσεις,phrase,,Γιακάςχαμόγελο,,,no_english
1819,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Εκφράσεις,phrase,,Γιακάςβε(ν),,,no_english
1820,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Εκφράσεις,phrase,,ΆλλαξεοΜανολιόςκιέβαλεταρούχατουαλλιώς.,,,no_english
1821,7,Ενδυμασία - Προσωπικά αντικείμενα - Αγορά,Εκφράσεις,phrase,,"Προϊόν«ΑΑ»(άλφα,άλφα!)",,,no_english
