entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
1874,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τόπι,ball,ball photo,generated
1875,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,«φιδάκι»,,,no_english
1876,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,χρώματα,colour,colour photo,generated
1877,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ασημί,silver,silver photo,generated
1878,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,άσπρος-η-ο,white,white photo,generated
1879,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,βεραμάν,,,no_english
1880,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,γαλάζιος-η-ο,sky blue,sky blue photo,generated
1881,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,γκρι,grey,grey photo,generated
1882,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,εκρού,,,no_english
1883,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,θαλασσής-ιά-ί,sea blue,sea blue photo,generated
1884,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,καφέ,brown,brown photo,generated
1885,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κίτρινος-η-ο,yellow,yellow photo,generated
1886,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κόκκινος-η-ο,red (colour),,needs_review
1887,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μαύρος-η-ο,black,black photo,generated
1888,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μοβ,mauve,mauve photo,generated
1889,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μπεζ,beige,beige photo,generated
1890,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μπλε,blue,blue photo,generated
1891,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ουρανής-ιά-ί,sky blue,sky blue photo,generated
1892,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πορτοκαλής-ιά-ί,orange,orange photo,generated
1893,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πράσινος-η-ο,green,green photo,generated
1894,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ροζ,pink,pink photo,generated
1895,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σοκολατής-ιά-ί,,,no_english
1896,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σομόν,,,no_english
1897,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,χακί,of khaki colour,of khaki colour photo,generated
1898,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,χρυσός-η-ο,gold,gold photo,generated
1899,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ταχυδρομείο,post office,post office photo,generated
1900,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,αποστολέας,sender,sender photo,generated
1901,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,γράμμα,letter,letter photo,generated
1902,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,γραμματόσημο,postage stamp,postage stamp photo,generated
1903,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,διεύθυνση,management,management photo,generated
1904,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,επιταγή,cheque,cheque photo,generated
1905,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κόλλααλληλογραφίας,,,no_english
1906,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,παραλήπτης,recipient,recipient photo,generated
1907,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,συλλογήγραμματοσήμων,,,no_english
1908,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,συστημένο(γράμμα),,,no_english
1909,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ταχυδρόμος,postwoman,postwoman photo,generated
1910,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φάκελος,envelope,envelope photo,generated
1911,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φιλοτελισμός,,,no_english
1912,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ηφωτογραφία,,,no_english
1913,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,αρνητικό,disapproving,disapproving photo,generated
1914,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,εκτύπωση,,,no_english
1915,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,εμφάνιση,,,no_english
1916,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,στάση,position,position photo,generated
1917,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φακός,lens,lens photo,generated
1918,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φιλμ,film,film photo,generated
1919,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φωτογραφικήμηχανή,,,no_english
1920,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,"ημουσική,τοραδιόφωνο ,ητηλεόραση",,,no_english
1921,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακροατής,listener,listener photo,generated
1922,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακροάτρια,listener,listener photo,generated
1923,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,"δελτίο(ειδήσεων,καιρού),το",,,no_english
1924,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δημοσιογράφος,journalist,journalist photo,generated
1925,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δίαυλος,,,no_english
1926,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δισκάδικο,,,no_english
1927,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δισκοθήκη,,,no_english
1928,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δισκοπωλείο,,,no_english
1929,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δίσκος,record,record photo,generated
1930,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,δορυφόρος,satellite,satellite photo,generated
1931,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ειδήσεις,news item,news item photo,generated
1932,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,"εικονολήπτης,ο(κάμεραμαν)",,,no_english
1933,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,εκπαιδευτικήτηλεόραση,,,no_english
1934,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,εκπομπή,programme,programme photo,generated
1935,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ηχείο,loudspeaker,loudspeaker photo,generated
1936,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ηχολήπτης,,,no_english
1937,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ηχολήπτρια,,,no_english
1938,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κανάλι,canal,canal photo,generated
1939,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κασέτα,,,no_english
1940,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κασετόφωνο,,,no_english
1941,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κεραία,aerial,aerial photo,generated
1942,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κινούμενασχέδια,,,no_english
1943,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κοντσέρτο,concerto,concerto photo,generated
1944,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μαέστρος,conductor,conductor photo,generated
1945,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μέγαρομουσικής,,,no_english
1946,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μεγάφωνο,loudspeaker,loudspeaker photo,generated
1947,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μικρόφωνο,,,no_english
1948,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μοντάζ,montage,montage photo,generated
1949,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ντοκιμαντέρ,documentary,documentary photo,generated
1950,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ορχήστρα,orchestra,orchestra photo,generated
1951,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,παραγωγός,producer,producer photo,generated
1952,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,παρτιτούρα,score,score photo,generated
1953,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πλατό,stage,stage photo,generated
1954,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πρόγραμμα,schedule,schedule photo,generated
1955,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ραδιόφωνο,radio,radio photo,generated
1956,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ραδιοφωνικόςσταθμός,,,no_english
1957,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σιντι,,,no_english
1958,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σίριαλ,serial,serial photo,generated
1959,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σκηνοθεσία,,,no_english
1960,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σκηνοθέτης,director,director photo,generated
1961,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σταθμός,station,station photo,generated
1962,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,στέρεο,solid,solid photo,generated
1963,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,στερεοφωνικόσυγκρότημα,,,no_english
1964,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,στούντιο,studio,studio photo,generated
1965,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,συναυλία,concert,concert photo,generated
1966,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεθεατής,viewer,viewer photo,generated
1967,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεοπτικήσειρά,,,no_english
1968,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεοπτικόςσταθμός,,,no_english
1969,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεπαρουσιαστής,,,no_english
1970,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεπαρουσιάστρια,,,no_english
1971,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,τηλεχειριστήριο(τηλεκοντρόλ),remote control,remote control photo,generated
1972,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ταμουσικάόργανα,,,no_english
1973,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακορντεόν,accordion,accordion photo,generated
1974,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,αρμόνιο,,,no_english
1975,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,άρπα,harp,harp photo,generated
1976,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,βιόλα,viola,viola photo,generated
1977,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,βιολί,violin,violin photo,generated
1978,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,βιολοντσέλο,cello,cello photo,generated
1979,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,έγχορδα,,,no_english
1980,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κιθάρα,guitar,guitar photo,generated
1981,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κλαρινέτο,clarinet,clarinet photo,generated
1982,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κλαρίνο,clarinet,clarinet photo,generated
1983,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,κρουστά,of or related to percussion instruments,of or related to percussion instruments photo,generated
1984,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μαντολίνο,mandolin,mandolin photo,generated
1985,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μπαγλαμάς,baglamas,baglamas photo,generated
1986,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,μπουζούκι,bouzouki,bouzouki photo,generated
1987,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ντραμς,,,no_english
1988,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,όμποε,oboe,oboe photo,generated
1989,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ούτι,,,no_english
1990,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πιάνο,piano,piano photo,generated
1991,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,πνευστά,Nominative,Nominative photo,generated
1992,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,σαξόφωνο,saxophone,saxophone photo,generated
1993,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φλάουτο,flute,flute photo,generated
1994,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,φυσαρμόνικα,harmonica,harmonica photo,generated
1995,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ταθεάματα,,,no_english
1996,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,αίθουσα,room,room photo,generated
1997,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακροβασία,acrobatics,acrobatics photo,generated
1998,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακροβάτης,acrobat,acrobat photo,generated
1999,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,ακροβάτρια,,,no_english
2000,8,Ελεύθερος χρόνος: παιχνίδια - χόμπι - διασκέδαση - άθληση,Ουσιαστικά,noun,,αυλαία,,,no_english
