entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
2299,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ήλιος,sunlight,sunlight photo,generated
2300,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,πανσέληνος,full moon,full moon photo,generated
2301,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,πλανήτης,planet,planet photo,generated
2302,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,σελήνη,Moon,Moon photo,generated
2303,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,στροφή,bend,bend photo,generated
2304,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,φεγγάρι,Moon,Moon photo,generated
2305,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,τοημερολόγιο,,,no_english
2306,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,αύριο,tomorrow,tomorrow photo,generated
2307,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ημερομηνία,date,date photo,generated
2308,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μεθαύριο,day after tomorrow,day after tomorrow photo,generated
2309,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μέλλον,future,future photo,generated
2310,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,παρελθόν,past,past photo,generated
2311,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,παρόν,Nominative,Nominative photo,generated
2312,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,προχθές,two days ago,two days ago photo,generated
2313,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,σήμερα,today,today photo,generated
2314,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χθες,yesterday,yesterday photo,generated
2315,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χρονολογία,system of dating,system of dating photo,generated
2316,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,Τατέσσερασημείατουορίζοντα,,,no_english
2317,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οΒορράς(οΒοριάς),,,no_english
2318,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οΝότος,,,no_english
2319,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,η∆ύση,,,no_english
2320,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ηΑνατολή,,,no_english
2321,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οιτέσσεριςεποχέςτονχρόνου,,,no_english
2322,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ηάνοιξη,,,no_english
2323,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,τοκαλοκαίρι,,,no_english
2324,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,τοφθινόπωρο,,,no_english
2325,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οχειμώνας,,,no_english
2326,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οκαιρός,,,no_english
2327,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,αεράκι,wind,wind photo,generated
2328,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,αέρας,wind,wind photo,generated
2329,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ανεμοθύελλα,windstorm,windstorm photo,generated
2330,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,άνεμος,wind,wind photo,generated
2331,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,άνοδος(θερμοκρασίας),increase,increase photo,generated
2332,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,άπνοια,calmness,calmness photo,generated
2333,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,αστραπή,lightning,lightning photo,generated
2334,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ατμόσφαιρα,atmosphere,atmosphere photo,generated
2335,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βαθμός,grade,grade photo,generated
2336,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βοριάς,north wind,north wind photo,generated
2337,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βροντή,thunder,thunder photo,generated
2338,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βροχή,rain,rain photo,generated
2339,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βροχοπτώσεις,,,no_english
2340,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,δελτίοκαιρού,,,no_english
2341,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,δελτίοθυέλλης,,,no_english
2342,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,δροσιά,,,no_english
2343,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ζέστη,heat,heat photo,generated
2344,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ηλιαχτίδα,sunbeam,sunbeam photo,generated
2345,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ηλιοφάνεια,sunshine,sunshine photo,generated
2346,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,θάλασσα,storm,storm photo,generated
2347,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,θαλασσοταραχή,,,no_english
2348,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,θερμοκρασία,temperature,temperature photo,generated
2349,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,θερμόμετρο,thermometer,thermometer photo,generated
2350,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καιρικέςσυνθήκες,,,no_english
2351,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,κακοκαιρία,,,no_english
2352,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καλοκαιρία,summertime,summertime photo,generated
2353,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καταιγίδα,thunderstorm,thunderstorm photo,generated
2354,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καύσωνας,heatwave,heatwave photo,generated
2355,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,Κέλσιος,,,no_english
2356,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,κεραυνός,thunderbolt,thunderbolt photo,generated
2357,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,κλίμα,climate,climate photo,generated
2358,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,κρύο,cold,cold photo,generated
2359,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,κύμα,wave,wave photo,generated
2360,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,λιακάδα,,,no_english
2361,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,λίβας,libecchio,libecchio photo,generated
2362,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μελτέμι,meltemi,meltemi photo,generated
2363,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μετεωρολόγος,,,no_english
2364,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μόλυνση,contagion,contagion photo,generated
2365,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μπόρα,,,no_english
2366,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μπουρίνι,,,no_english
2367,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,νιφάδαχιονιού,,,no_english
2368,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,νοτιάς,ostro,ostro photo,generated
2369,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ξαστεριά,,,no_english
2370,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ομίχλη,fog,,needs_review
2371,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ουράνιοτόξο,,,no_english
2372,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ουρανός,roof,roof photo,generated
2373,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,παγετός,,,no_english
2374,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,περιβάλλον,environment,environment photo,generated
2375,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,πρόβλεψη,,,no_english
2376,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,πτώσηθερμοκρασίας,,,no_english
2377,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ρεύμα,air current,air current photo,generated
2378,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ρύπανση,pollution,pollution photo,generated
2379,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,σταγόνα,drop,drop photo,generated
2380,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,συννεφιά,,,no_english
2381,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,σύννεφο,cloud,cloud photo,generated
2382,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,τρικυμία,,,no_english
2383,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,υγρασία,moisture,moisture photo,generated
2384,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,υδράργυρος,mercury,mercury photo,generated
2385,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,φουρτούνα,rough sea,rough sea photo,generated
2386,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χαλάζι,hail,hail photo,generated
2387,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χιόνι,snow,snow photo,generated
2388,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χιονοθύελλα,blizzard,blizzard photo,generated
2389,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,χιονόπτωση,,,no_english
2390,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ψιχάλα,,,no_english
2391,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ψύχρα,cold,cold photo,generated
2392,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,οικολογία,ecology,ecology photo,generated
2393,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ανακύκλωση,recycling,recycling photo,generated
2394,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ατμόσφαιρα,atmosphere,atmosphere photo,generated
2395,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βιολογικάπροϊόντα,,,no_english
2396,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,βιολογικόςκαθαρισμός,,,no_english
2397,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ηχορύπανση,,,no_english
2398,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καθαρισμός,scouring,scouring photo,generated
2399,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,καθαριότητα,cleanliness,cleanliness photo,generated
2400,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,λίπασμα,fertilizer,fertilizer photo,generated
2401,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,μόλυνσητουπεριβάλλοντος,,,no_english
2402,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,νέφος,smog,smog photo,generated
2403,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,περιβάλλον,environment,environment photo,generated
2404,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,προστασίαπεριβάλλοντος,,,no_english
2405,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,προστασίατωνζώων,,,no_english
2406,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ραδιενέργεια,radioactivity,radioactivity photo,generated
2407,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,ρύπανση,pollution,pollution photo,generated
2408,9,Ο χρόνος και οι εποχές - Ο καιρός,Ουσιαστικά,noun,,τρύπατουόζοντος,,,no_english
2409,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,αίθριος-α-ο,fair,fair example photo,generated
2410,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,αιώνιος-α-ο,eternal,eternal example photo,generated
2411,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ανατολικός-ή-ό,eastern,eastern example photo,generated
2412,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ανοιξιάτικος-η-ο,spring,spring example photo,generated
2413,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,απογευματινός-ή-ό,afternoon,afternoon example photo,generated
2414,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,αποπνικτικός-ή-ό,suffocating,suffocating example photo,generated
2415,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,αργός-ή-ό,slow,slow example photo,generated
2416,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,αυγουστιάτικος-η-ο,,,no_english
2417,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,βιαστικός-ή-ό,hurried,hurried example photo,generated
2418,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,βόρειος-α-ο,north,north example photo,generated
2419,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,βραδινός-ή-ό,of evening or night,of evening or night example photo,generated
2420,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,βροχερός-ή-ό,rainy,rainy example photo,generated
2421,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,γαλανός-ή-ό,light blue,light blue example photo,generated
2422,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,γκρίζος-η-ο,grey,grey example photo,generated
2423,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,γρήγορος-η-ο,quick,quick example photo,generated
2424,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,δεκαπενθήμερος-η-ο,,,no_english
2425,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,δίσεκτος-η-ο,,,no_english
2426,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,δυνατός-ή-ό,strong,strong example photo,generated
2427,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,δυτικός-ή-ό,west,west example photo,generated
2428,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,εβδομαδιαίος-α-ο,weekly,weekly example photo,generated
2429,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ετήσιος-α-ο,annual,annual example photo,generated
2430,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,εύκρατος-η-ο,,,no_english
2431,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ζεστός-ή-ό,warm,warm example photo,generated
2432,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ηλιόλουστος-η-ο,sun-drenched,sun-drenched example photo,generated
2433,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ημερήσιος-ια-ιο,daily,daily example photo,generated
2434,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ηπειρωτικός-ή-ό,continental,continental example photo,generated
2435,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ήπιος-α-ο,mild,mild example photo,generated
2436,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ήσυχος-η-ο,quiet,quiet example photo,generated
2437,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,ισχυρός-ή-ό,powerful,powerful example photo,generated
2438,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,καθαρός-ή-ό,clean,clean example photo,generated
2439,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,κακός-ή(ιά)-ό,"bad, evil, ill, wicked",,needs_review
2440,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,καλοκαιρινός-ή-ό,summery,summery example photo,generated
2441,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,καλός-ή-ό,good,good example photo,generated
2442,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,κρύος-α-ο,cold,cold example photo,generated
2443,9,Ο χρόνος και οι εποχές - Ο καιρός,Επίθετα,adjective,,καταγάλανος-η-ο,all blue,all blue example photo,generated
